gene_id,GSM1228184_AMC_2.1,GSM1228185_AMC_3.1,GSM1228186_AMC_5.1,GSM1228187_AMC_6.1,GSM1228188_AMC_7.1,GSM1228189_AMC_8.1,GSM1228190_AMC_9.1,GSM1228191_AMC_10.1,GSM1228192_AMC_12.1,GSM1228193_AMC_13.1,GSM1228194_AMC_17.1,GSM1228195_AMC_18.1,GSM1228196_AMC_19.1,GSM1228197_AMC_20.1,GSM1228198_AMC_21.1,GSM1228199_AMC_22.1,GSM1228200_AMC_23.1,GSM1228201_AMC_24.1,GSM1228202_AMC_2.2,GSM1228203_AMC_3.2,GSM1228204_AMC_5.2,GSM1228205_AMC_6.2,GSM1228206_AMC_7.2,GSM1228207_AMC_8.2,GSM1228208_AMC_9.2,GSM1228209_AMC_10.2,GSM1228210_AMC_12.2,GSM1228211_AMC_13.2,GSM1228212_AMC_17.2,GSM1228213_AMC_18.2,GSM1228214_AMC_19.2,GSM1228215_AMC_20.2,GSM1228216_AMC_21.2,GSM1228217_AMC_22.2,GSM1228218_AMC_23.2,GSM1228219_AMC_24.2,GSM1228220_AMC_2.3,GSM1228221_AMC_3.3,GSM1228222_AMC_5.3,GSM1228223_AMC_6.3,GSM1228224_AMC_7.3,GSM1228225_AMC_8.3,GSM1228226_AMC_9.3,GSM1228227_AMC_10.3,GSM1228228_AMC_12.3,GSM1228229_AMC_13.3,GSM1228230_AMC_17.3,GSM1228231_AMC_18.3,GSM1228232_AMC_19.3,GSM1228233_AMC_20.3,GSM1228234_AMC_21.3,GSM1228235_AMC_22.3,GSM1228236_AMC_23.3,GSM1228237_AMC_24.3
IL6,0.697015,2.18743,0.37058,15.0291,0.625554,1.1183,15.1522,1.47584,3.3654,2.34932,2.00655,0.89283,0.192577,14.6189,4.31811,1.47938,0.677663,1.72992,0.115523,0.0761437,0.339019,0.0,0.0896849,0.788872,0.0,0.0766535,0.247406,0.066943,1.94755,0.472541,0.0,0.232022,0.228146,1.75027,0.0706798,0.0887557,0.478175,0.0597123,3.49774,1.28398,3.41776,6.10934,0.790624,4.06252,0.647832,6.08568,0.815325,0.538143,0.0,0.669658,0.229586,0.211329,1.29075,0.659753
NTRK3,0.0504594,0.0640905,0.77987,0.0284054,0.0100848,0.156226,1.40077,0.128581,0.0698256,0.307684,0.467076,0.0329544,0.34739,0.00955037,0.0487142,0.0477048,0.287564,0.0315692,0.52598,0.485538,0.791964,0.384574,0.288739,0.467126,0.645089,0.52625,0.353754,0.339493,0.805412,0.266976,0.861901,0.816023,0.792692,0.459118,0.587147,0.394672,0.0804232,0.311534,0.173274,0.0369913,0.164521,0.052201,0.170626,0.043154,0.0226173,0.0374827,0.0307474,0.0,0.0384867,0.0418851,0.0980414,0.0,0.0630021,0.113209
POPDC3,0.023622,0.0316771,0.303276,0.0640637,0.196903,0.0,0.824964,0.0582894,0.109431,0.0800175,0.111546,0.0,0.0,0.455054,0.0729773,0.0,0.202651,0.081786,0.0376935,0.0704664,0.282836,0.113007,0.0885439,0.0350305,0.0631033,0.035951,0.17053,4.43706,1.06068,0.0360934,0.077173,0.0,0.0,0.0471501,0.0,0.143577,0.0,0.0279977,0.76906,0.0,0.0,0.0894023,0.383824,0.0,0.0434081,0.0904636,0.0360252,0.0,2.16062,0.235634,0.0358873,0.046211,0.0372693,0.265305
SNRNP40,15.0621,17.7068,15.6468,16.4009,19.9885,13.8512,12.1219,18.7531,20.3019,11.7184,12.2471,11.014,15.4024,28.5902,14.6699,20.5196,16.803,20.3439,14.2121,13.4564,14.2019,13.1343,13.2771,12.9298,13.6781,13.0138,11.4347,10.901,13.6839,11.2375,13.6019,12.7816,14.8478,11.9984,12.9472,17.7095,16.0558,15.0877,17.8565,15.1205,17.1865,20.6949,14.4659,14.1857,16.29,12.8412,22.1485,13.315,13.847,22.9273,12.2419,20.5912,15.9795,16.5419
TNFAIP8L2,1.87097,1.25031,3.55227,1.78485,1.47929,1.07412,3.47791,3.37376,2.46229,1.70891,2.77695,1.47789,2.72848,1.80417,1.70332,4.12195,2.27792,2.36024,2.26212,3.42259,3.01632,2.9378,4.00414,2.47816,2.84656,2.38405,3.71451,3.85034,1.49948,3.05972,3.38371,3.10213,3.596,4.19307,3.20174,0.773419,3.05963,2.75081,3.10835,1.78521,6.79483,1.68692,3.1309,5.27261,1.1181,2.04816,2.36564,1.60326,1.60156,4.45051,3.05606,0.712371,4.08674,5.38956
TTC39A,11.7054,13.4975,10.8517,5.16252,38.8064,36.1514,0.618543,17.1781,10.4081,13.6064,22.1059,10.1667,32.7342,15.8291,9.5784,11.0958,13.0483,17.8227,19.1894,18.7867,9.99709,17.4637,7.8571,12.0253,24.0158,19.211,8.97944,7.92604,4.7876,12.7527,21.8288,10.1451,25.3311,11.8431,22.9317,38.5671,7.60142,20.1892,8.44182,1.45611,11.5667,1.82145,4.53236,0.692363,12.6745,7.26269,12.5462,9.7968,3.38152,4.26839,7.0625,15.4737,3.56928,7.9082
EVI2A,1.30145,1.59591,4.84335,1.77092,0.97409,1.35717,6.72614,2.60075,1.93079,1.31905,2.70819,1.29892,4.61291,1.72729,0.944991,2.33465,2.78989,3.04655,5.58846,3.33189,3.87605,6.82573,4.15073,6.32234,4.57124,2.98255,6.53748,4.21237,2.08776,2.4585,5.43919,6.08281,5.73946,5.35271,6.0983,0.935648,2.81985,3.80954,4.03368,2.2444,6.56419,3.41955,3.33142,2.92969,0.936182,2.01286,2.16158,0.709312,1.52873,7.55989,1.99357,0.569634,3.22262,4.90146
HSPA12A,1.58069,0.321699,1.34045,2.32649,1.03999,0.349316,3.85237,0.691425,1.56827,0.657832,1.56298,2.25229,0.676005,0.467568,0.284677,0.558786,1.1417,0.400176,0.764641,0.662065,1.0823,0.697467,0.98805,0.530437,0.748541,1.0176,1.09578,0.803264,3.42805,1.75422,1.16957,1.2024,0.795038,0.786709,0.824741,1.38291,0.817525,0.643169,0.956964,2.04833,1.32478,0.498408,0.697132,0.427513,0.554629,2.00522,2.39692,1.97036,0.611384,0.334902,1.24959,0.599489,1.69056,1.1333
RAP2A,12.5093,13.5783,7.68724,17.5123,19.678,9.04612,10.9434,9.00873,15.1995,7.83746,9.21923,9.77743,12.2441,10.9944,9.32529,14.5817,10.39,21.0881,9.85442,10.7392,8.09684,8.23873,8.56499,9.38044,8.96401,6.96759,9.49273,9.16597,8.96958,7.80008,11.1387,8.86115,10.7787,8.49171,11.247,7.20145,7.94819,12.0551,10.8873,13.9215,11.686,24.014,12.0482,6.64835,11.4027,12.8524,9.52785,10.0418,11.8705,9.62555,6.12578,10.4483,8.70388,11.9205
RANBP9,12.584,18.0204,9.74622,21.7582,16.5329,10.6494,16.2782,11.3448,11.6744,10.1798,11.5061,12.8062,11.5016,15.2406,11.8488,11.9944,13.8148,11.896,11.8972,11.8789,9.59443,10.0042,11.4969,13.3913,11.7798,10.1766,10.8556,10.4521,13.6503,10.6805,9.853,10.4622,12.0548,14.0016,11.0315,11.0531,11.3382,12.5521,15.0549,16.5241,15.1532,14.1733,16.5685,18.0467,10.073,15.9958,11.2379,11.9777,28.2175,12.2362,10.4197,12.9195,13.4567,12.4684
C4BPA,10.7956,0.116081,1.66554,1.55477,23.2741,0.686267,0.231307,0.697339,0.445042,2.40128,0.83839,1.70732,0.758405,0.664915,1.70526,0.193821,0.741501,13.0352,2.55627,2.46885,1.54484,0.880987,1.47449,0.441323,0.650039,1.66214,2.25171,3.64558,0.514183,3.92782,1.09416,0.650233,1.44414,2.76457,1.52396,0.896212,223.959,1.65874,39.6766,55.111,138.464,84.7021,30.4535,1046.53,44.2267,0.278914,40.6655,51.7364,14.7395,107.129,222.965,0.242349,152.458,191.269
CYP27A1,14.0458,6.22865,13.2139,10.8294,3.64094,6.15806,15.7072,7.11765,7.1945,20.0955,17.0847,21.7952,11.536,1.9911,24.0783,17.0455,7.94428,3.967,13.7923,8.17133,14.303,12.1561,14.8573,13.7248,10.2144,12.3473,17.9943,26.0239,14.235,31.7973,9.55065,13.8887,12.1665,20.353,14.049,13.4311,83.4634,8.7896,21.6478,39.4476,68.321,33.9332,27.3585,365.054,26.1032,14.4359,20.3912,26.0131,20.2412,30.1549,139.418,12.5321,65.0511,88.407
PPT2,10.3796,10.0946,4.86245,10.9797,7.51035,8.67865,13.1025,6.33826,10.653,7.84637,6.65873,8.16829,5.76748,5.47459,4.95236,8.59239,7.97918,7.19719,4.97506,5.87545,4.57894,5.61148,6.84139,6.19724,5.81524,7.4882,6.23018,8.6201,12.178,7.7483,6.06535,6.17299,6.07664,7.37465,5.96862,6.03348,8.05323,5.75758,6.87143,12.1446,6.48807,10.2083,7.37885,7.39855,7.55615,9.64769,7.51709,9.11419,20.21,5.9963,4.12492,8.92726,5.61124,6.79042
SMURF2,5.23231,5.30197,5.57176,4.52487,4.01981,3.45909,5.93383,5.24616,4.21991,3.94889,3.85595,3.31552,4.10703,6.10134,5.34188,6.61506,5.57114,4.55179,5.95713,4.74916,4.71287,4.75618,5.3882,4.70023,4.47525,4.26715,4.92665,5.29227,4.04483,3.22705,4.06185,4.54926,4.38129,5.11568,5.46961,3.20095,3.42352,6.0277,5.61904,4.05948,4.91141,5.28725,7.53237,3.13303,3.29916,4.78192,3.78921,2.82802,3.42232,5.60962,4.53275,4.16202,6.93697,6.25561
KIF1B,5.1599,6.48942,6.47967,4.76511,7.81764,5.0985,7.943,5.23237,5.11411,4.22124,6.07992,3.42433,5.56702,8.34997,3.83798,4.59009,5.06447,4.37879,5.74951,5.49089,6.16881,5.11392,6.71666,5.92464,6.01891,5.13818,7.87258,10.2707,10.3916,4.92158,5.49195,7.43213,5.44024,7.30048,5.37142,5.64322,5.0808,6.84659,4.62772,6.96915,6.64278,3.01189,5.04583,8.23692,5.77304,3.62296,6.83481,2.64972,3.40182,8.66808,5.18292,4.22758,5.01508,4.82609
SPAG5-AS1,0.774044,1.81793,1.05251,0.544441,0.856034,0.653324,0.69134,0.38297,0.433627,0.797996,0.974964,0.399988,0.506597,1.00547,0.528672,0.686424,0.682454,0.822324,0.67394,0.831419,0.722915,0.782695,0.680924,0.5988,0.733514,0.736492,0.95206,0.317488,1.02948,0.69942,0.695812,0.666634,0.532378,0.615365,0.570046,0.866898,1.06145,0.666889,0.701805,0.324893,0.58907,0.856688,0.646097,0.263294,0.519515,0.671039,0.544664,0.723436,0.375578,1.02623,0.437599,0.531484,0.822883,0.554461
ACYP2,4.31932,4.29179,3.60349,6.63993,4.65196,4.85198,4.78677,6.0462,5.50486,4.59941,3.90985,3.80082,5.02488,8.55832,3.49983,2.60414,3.26932,4.4157,3.34845,3.46669,4.54777,4.19501,3.61739,4.45907,3.33371,2.5838,3.27916,4.12848,6.70443,5.65996,5.36405,4.76544,4.19923,4.6935,3.34455,3.48969,4.87596,4.57435,5.33696,7.77756,5.35808,3.83863,2.73339,16.512,5.77692,5.85133,2.93543,7.97243,5.17078,6.44695,5.66023,5.16565,4.80831,7.52471
TAS2R16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF169,0.923028,1.57469,1.19599,0.680804,1.10487,1.07456,0.519113,0.920047,0.589227,0.717378,0.713691,0.653245,1.33283,1.08726,0.453254,0.244202,0.873582,0.928774,1.1571,1.30805,0.775856,0.990512,1.0542,1.21158,1.17249,1.5293,1.01125,0.90611,0.543066,0.682854,1.27825,1.0071,1.07578,0.678486,1.56557,0.796865,0.496452,1.21154,0.594367,0.500732,0.59737,0.284006,0.527153,0.493868,1.30122,0.562334,1.7115,0.568137,0.301917,0.908599,0.623882,0.457387,0.557065,0.432248
RIMS1,0.00301979,0.0139296,0.0706795,0.00699249,0.00382386,0.0342091,0.659122,0.0369705,0.392105,0.153322,0.251309,0.00886244,0.186545,0.0,0.0864427,0.0,0.21707,0.0169453,0.049786,0.0158395,0.0327937,0.0263389,0.0275441,0.0166844,0.0609794,0.0778822,0.0222239,0.136123,0.39368,0.0293538,0.0535217,0.0162599,0.0376499,0.0215274,0.0251289,0.0799511,0.0122115,0.0276532,0.0123307,0.0,0.0,0.0,0.0,0.0,0.0,0.019504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR1,0.201268,0.197041,0.389252,0.298487,0.0,0.0686942,0.547653,0.299938,0.511566,0.602966,0.112658,0.188873,0.03852,0.0553106,0.0744324,0.123499,0.380611,0.0863916,0.262234,0.0992169,0.289758,0.161701,0.242362,0.0921557,0.148223,0.256424,0.0427697,0.086667,0.187597,0.0734597,0.0704603,0.233103,0.276369,0.10591,0.0428842,0.0789496,0.0597673,0.0356171,0.15921,0.0236378,0.279718,0.0322279,0.017692,0.0,0.0,0.441794,0.0,0.0,0.0,0.0855915,0.0231736,0.0,0.0360005,0.0195557
PPP3R2,0.0,0.0,0.0130465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182644,0.0,0.0,0.0,0.0,0.0,0.0,0.0137394,0.0,0.0237197,0.0245185,0.0,0.0152018,0.0130432,0.0,0.0131237,0.0274915,0.0,0.0,0.0123591,0.0,0.0,0.0,0.0164263,0.0,0.0,0.0,0.0,0.0,0.0111548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108249
C2orf50,0.0244225,0.0,0.075959,0.0553898,0.0,0.0397441,0.0,0.0276614,0.0361698,0.0406909,0.112903,0.0470702,0.0256043,0.10558,0.0383191,0.0,0.0326083,0.0,0.0303944,0.0,0.0494665,0.031166,0.0460071,0.0,0.0312285,0.0358382,0.0,0.0,0.0,0.0392671,0.0464545,0.0698624,0.0,0.0,0.0,0.129278,0.0,0.0,0.103563,0.0679851,0.0,0.0,0.0259966,0.0,0.0,0.0,0.0,0.0,0.080196,0.0732984,0.0383009,0.0,0.0,0.0
FOXP3,1.3928,0.643443,0.429103,1.71189,0.673652,0.333428,0.76443,2.872,1.1939,0.310434,1.08098,0.70794,0.751542,0.70081,0.688165,2.69539,1.14852,1.07372,0.415218,0.57863,0.435188,0.565008,0.622176,0.591199,0.531764,0.547354,0.518804,0.289053,0.17491,1.14294,0.436424,0.928046,0.448674,0.410563,0.30139,0.154496,0.729865,0.334916,0.547379,1.0032,2.37278,0.37199,1.25509,1.8459,0.136846,0.412192,0.915819,0.405705,2.99492,2.15206,0.747331,0.246858,1.71379,1.1114
MYH6,0.0027106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054919,0.00301638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00413767,0.000425246,0.0,0.0,0.0,0.0,0.0,0.0,0.00380789,0.0,0.0,0.0,0.0,0.00351923,0.0,0.00669813,0.0144925,0.0108722,0.0,0.00592453,0.0,0.0,0.0,0.0129915,0.0,0.0,0.0438347,0.0,0.0,0.00916256,0.00992407
C20orf27,22.0302,34.4972,11.5229,38.0918,10.256,7.31308,25.8936,15.3048,35.3841,13.8486,22.7466,39.7879,6.2845,23.3887,9.98131,47.6051,18.2271,11.0249,7.84719,9.27719,11.0369,8.99699,10.771,10.6417,7.77346,9.96195,12.3674,12.6159,46.0567,32.2201,11.1377,10.8957,8.88345,10.2803,10.4589,14.5506,20.3313,8.17851,26.6193,33.3544,12.6881,40.6805,9.18093,13.3508,27.4419,20.3961,50.4871,42.9784,27.416,20.59,11.3222,61.2738,20.0232,12.9939
CETN2,30.3482,30.5089,14.5408,27.2934,31.2499,19.1785,27.0499,27.7994,39.0617,26.3654,26.062,55.283,19.998,39.9695,27.0721,52.6076,22.2666,25.3614,13.5687,15.4984,14.5149,11.4067,13.1554,13.4772,14.5222,16.2762,15.546,15.8721,62.785,40.6066,16.9996,17.6926,17.55,14.1031,15.9148,28.5534,30.6053,19.8258,34.6512,30.5623,29.9418,57.8177,34.4244,21.3088,27.454,44.2909,27.9565,63.7542,15.3973,28.7191,16.7987,38.4047,37.7892,22.6255
MIR4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMEL1,8.69739,0.114591,0.199676,0.0982446,0.682987,0.387688,0.101473,0.17584,0.0614372,1.75064,0.227779,0.303805,0.239325,1.34566,1.79711,0.0539955,0.0930792,0.277078,0.186069,0.324577,0.208495,0.193231,0.28993,0.272745,0.198662,0.305566,0.164663,0.338356,0.201837,0.349848,0.315513,0.269791,0.200472,0.281889,0.264963,0.495938,3.31995,0.199318,0.285962,0.143125,0.212192,0.460892,0.664934,0.052167,0.160745,1.13748,0.726304,0.262456,0.273862,0.169984,0.144459,0.0828945,0.112116,0.807153
LAPTM5,40.9742,42.081,57.1846,56.3727,28.431,23.5653,99.2717,89.8076,79.8701,32.5603,43.7161,39.0951,47.9829,77.6416,37.186,92.9197,71.8143,58.9547,57.7414,47.2083,59.4637,74.6089,71.7709,92.7776,70.5537,43.6242,90.987,67.1059,34.0356,49.3768,81.6001,105.363,65.3464,110.557,61.1916,11.9267,57.5203,50.1042,116.481,71.894,155.829,87.8953,144.826,86.9722,43.5206,94.2505,60.8186,35.1315,51.738,169.036,69.4414,37.487,132.618,141.262
NOP14,20.4279,18.3144,7.81523,16.0029,17.1948,8.66169,6.14793,9.89871,12.0471,6.58546,7.70206,8.0737,7.18362,24.749,15.667,17.0984,11.3955,11.2582,7.44179,8.01701,8.27573,8.51508,6.12071,7.75101,7.03788,8.22898,6.32325,6.90062,5.0838,6.83493,7.97164,8.56186,6.38662,7.47994,7.47759,8.04213,17.0013,8.11406,13.2552,12.745,14.3887,29.2628,15.439,17.099,9.8496,10.3551,21.6429,11.7036,6.26758,20.4196,12.1832,22.13,12.8406,10.3493
DDX56,30.2044,27.95,11.3379,23.7997,15.7789,13.6501,11.4478,14.033,34.7124,19.553,11.4548,21.9781,9.91132,21.3923,29.9776,24.2262,20.9928,19.6266,9.72521,12.172,10.8562,10.871,9.7056,9.16099,11.1708,12.5883,10.2813,10.2396,11.5416,17.7063,11.2105,10.6133,10.7562,9.72179,9.14225,16.3486,27.6752,10.1621,20.5677,19.8203,15.3952,26.658,16.6188,17.6683,30.1261,24.7553,17.0204,21.9259,30.5915,19.0727,24.9383,30.949,22.5949,20.1029
INSM1,0.110028,39.8158,0.578254,0.405719,0.114839,1.52684,0.201677,0.944147,0.066279,0.0898086,1.98971,0.176282,1.95325,0.122014,0.0638234,0.0511461,0.926074,0.164895,3.07315,3.81899,0.668725,5.3707,1.14361,1.80634,6.60746,2.1054,1.43819,0.951902,1.11132,1.53393,2.99912,1.04033,7.45041,1.01035,4.69432,2.88591,0.149458,3.29113,0.234376,1.10622,0.187028,0.0265554,0.013647,0.0,0.0,0.0170531,0.198685,0.0,0.40701,0.413531,0.0,0.256719,0.0823843,0.0524953
MIR592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5C3L,17.3037,11.7948,5.60019,13.3823,9.69724,10.5889,18.6467,8.30141,15.5292,16.1172,10.1474,14.0639,9.85928,6.7151,14.6717,14.9057,16.6399,12.9602,6.28964,10.8851,7.28674,11.2023,5.007,9.49422,6.71285,7.31729,7.68839,10.988,19.6018,9.78687,9.60081,5.3665,6.35266,6.30818,7.23752,8.4229,16.7542,10.4326,19.0747,12.1334,10.4615,16.7339,10.7129,18.615,7.81352,23.7352,11.8071,9.74612,15.2096,7.35925,13.2869,12.2884,20.6236,12.6564
PRSS42,0.0628472,0.0,0.0499093,0.036251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407326,0.0,0.0,0.0,0.0,0.0,0.0,0.0475128,0.0,0.0,0.0,0.0,0.039935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571436,0.0,0.0,0.0519315,0.0,0.0,0.0,0.0,0.0758228,0.0
PTGFR,0.376299,0.700321,1.46451,0.647173,0.163047,0.416403,2.11904,0.560425,0.277769,0.729365,0.389266,0.226059,0.689677,0.490558,0.500462,0.693518,0.633961,0.603718,1.00344,0.431285,1.51876,1.07199,0.53896,0.378285,0.484608,0.448663,0.639686,0.639974,0.652799,0.298663,1.20101,0.43443,0.497884,0.519837,0.659137,1.3716,0.301834,0.775318,0.225074,0.0359501,0.106,0.0256258,0.169853,0.543397,0.0720688,0.0253455,0.198356,0.165439,0.052679,0.04778,0.133468,0.035905,0.271332,0.195374
ABCC9,2.68102,4.39583,1.66257,2.15479,1.73401,2.48175,11.8188,1.96032,3.35918,1.93691,2.21779,1.37635,2.41722,1.95527,2.93254,2.66473,2.62729,1.52152,1.90848,1.737,1.70162,1.95253,1.72002,1.74631,1.68084,2.18054,1.43783,1.49845,4.94229,1.07672,1.84954,1.66877,1.83081,1.66657,1.84933,1.51443,4.40249,1.82013,2.78935,3.10547,4.033,3.06732,2.40713,15.63,4.04044,1.78671,2.01481,2.04673,1.71739,3.45505,9.07988,1.79084,3.9926,4.07914
SCGB1B2P,0.0537543,0.0,0.0818511,0.30432,0.134797,0.176336,0.393537,0.242329,0.08881,0.202647,0.596805,0.363722,0.0618629,0.0,0.0,0.0,0.0799799,0.0,0.0689857,0.162665,0.275558,0.0,0.320092,0.254408,0.424082,0.157367,0.0979953,0.0,0.769406,0.310773,0.0,0.353955,0.220244,0.12277,0.169368,0.311501,0.387242,0.0607978,0.168066,0.146438,0.0723713,0.221589,0.0575384,0.0,0.111854,0.445157,0.0,0.899993,0.21666,0.0921966,0.273892,0.0,0.0656716,0.0748248
VEPH1,0.0252039,0.241941,0.258733,0.0919756,0.128684,1.20362,0.00944044,0.27743,0.111316,0.449433,0.319203,0.0490748,0.851468,0.127991,0.329421,0.119956,0.139371,0.17248,0.350892,0.820037,0.281576,0.280776,0.520275,0.470522,0.468392,0.57591,0.467448,0.447366,0.346626,0.219123,0.434222,0.98033,1.31542,0.570828,0.696735,0.838697,0.0963248,0.541938,0.265961,0.164209,0.172431,0.0870621,0.117424,0.939559,0.182735,0.205615,0.0643128,0.0933859,0.0937607,0.116743,0.296967,0.0126335,0.19768,0.0585468
NEDD4,5.71185,2.75092,1.94799,4.7196,1.88217,0.929194,5.32178,2.16731,3.68926,1.80333,2.30188,1.51867,2.95535,4.00335,5.02031,5.62756,2.21911,2.52882,1.57294,0.813984,1.48668,1.91368,2.0062,1.35264,1.19827,1.17577,1.40841,0.889693,3.82949,1.90746,2.16634,1.26506,1.44156,1.65135,2.02483,1.51222,6.17834,1.08261,2.71892,5.41396,4.07277,1.96688,2.83529,13.6171,4.62033,4.19881,4.53084,1.79699,3.03134,3.30232,6.03393,4.46549,4.39365,4.7315
RAB3B,0.166713,0.548189,0.870964,0.28079,0.110913,0.704469,0.449667,1.73669,0.234304,0.656074,1.12077,0.305914,1.40851,0.823084,0.335354,0.170655,0.441237,0.183057,0.803843,1.12632,0.797133,1.19543,0.711303,0.465411,1.40803,1.15993,0.501936,0.383538,1.76125,0.431922,1.14854,0.594127,1.52271,0.398891,1.14054,1.26222,0.44686,1.36972,0.805136,0.714597,0.286743,0.154965,0.528134,0.285182,0.179612,0.330305,0.658216,0.123916,0.401501,0.264697,0.148912,0.101805,0.166856,0.544921
FNBP1,4.19405,2.57822,7.52236,3.89555,3.24624,7.0657,29.0778,6.52882,10.1652,5.6947,15.5181,5.05657,8.23507,3.4969,6.1412,5.44656,7.14996,6.63382,10.1173,9.24085,7.48959,10.6137,11.4458,13.8311,12.001,9.16008,10.9693,10.7317,55.3355,7.56097,11.7021,11.6399,11.1137,12.8928,9.84967,7.42246,4.41272,9.86192,4.73213,3.63048,9.20217,3.13588,3.43521,8.47054,9.58522,4.6503,3.76496,2.87202,5.58112,7.74307,7.14736,2.0493,4.77616,6.45714
BNIP1,3.60182,5.08074,5.40226,5.20382,7.80567,7.79218,4.35968,4.07616,5.51785,6.55127,5.98975,5.10792,6.91689,11.5033,5.82974,4.01564,5.30098,6.10011,4.81765,5.45695,4.17192,3.99466,4.60996,4.48647,5.67237,4.66461,3.98371,4.24099,5.11674,6.18368,4.10853,6.52352,7.1448,4.8986,5.8294,10.5387,5.12246,6.27978,7.12243,5.25343,4.43123,6.80344,6.3203,5.44453,3.46163,6.69579,8.45623,6.14925,7.26541,6.77803,4.25815,6.36737,4.76723,4.93116
FHAD1,0.104437,0.2113,0.115668,0.15198,0.0811557,0.0379029,0.0972887,0.441259,0.174608,0.127929,0.139568,0.123519,0.0686142,0.0771205,0.0830801,0.193896,0.126921,0.123989,0.117513,0.128651,0.106815,0.153628,0.135998,0.046612,0.105482,0.15917,0.101376,0.0929047,0.207534,0.0969033,0.0609948,0.0872136,0.130245,0.0922561,0.114275,0.0447596,0.0946911,0.108795,0.316857,0.139855,0.192272,0.109297,0.461994,0.0581681,0.098013,0.168087,0.131776,0.105858,0.0328015,0.234059,0.0876053,0.0962781,0.183939,0.324641
KCND3,0.233551,0.252186,0.455233,0.281479,0.492646,0.833019,6.6345,1.67936,0.571039,0.480351,1.11499,0.158154,0.609311,0.296705,0.0997381,0.389572,0.932731,0.528437,0.277335,0.414325,0.606066,0.351055,0.257365,1.86094,0.656382,0.205508,0.749507,0.650288,1.59256,0.16991,0.783073,0.722007,0.419826,0.588267,0.2275,0.747192,0.819733,0.514993,0.392554,0.422111,1.04878,0.201535,0.276047,8.73949,0.2361,0.0907339,0.380719,0.242345,0.148404,0.722654,2.71038,0.0208309,0.849908,1.33568
ODZ4,0.173776,0.273423,0.0984222,0.190194,0.0743607,0.0279059,0.520678,0.366048,0.311811,0.213153,0.0988992,0.405654,0.0461213,0.264189,0.112221,0.385945,0.321118,0.109673,0.108123,0.0678183,0.100173,0.0902506,0.0784548,0.0371073,0.114766,0.0618303,0.0320139,0.046734,0.262744,0.0892841,0.13098,0.134424,0.108408,0.16321,0.0506204,0.0863877,0.0457931,0.0645348,0.178996,0.046859,0.289431,0.0314279,0.206648,0.0825222,0.0150645,0.188302,0.0326411,0.0131423,0.0206342,0.102921,0.0367354,0.0074102,0.21146,0.184153
HSDL2,17.4006,51.26,16.5735,22.1706,37.0167,19.0933,9.59327,12.7656,21.3688,13.1186,16.4849,13.6882,18.4108,22.1762,21.0136,26.2485,13.4015,16.6277,15.058,19.7724,16.5833,15.6791,19.6986,18.1023,14.7635,18.364,15.7668,17.8632,15.6956,12.6674,15.3769,23.7374,16.9449,20.3177,17.3614,16.8533,24.8649,24.4407,12.3435,25.874,28.6357,22.8799,15.9858,68.8967,29.9259,19.726,38.7378,23.0235,9.55104,22.0064,27.5999,23.1668,17.13,24.4745
