gene_id,normal_mean,primary_mean,primary_minus_normal
HSPA14,6.7613611111111105,9.602275555555556,2.8409144444444454
SMU1,8.832296666666666,10.675603888888888,1.8433072222222222
POLRMT,16.615055555555557,16.092577777777777,-0.5224777777777803
ARID3B,3.648491666666667,2.6991255555555558,-0.9493661111111114
ELK1,11.361618333333332,15.556807777777777,4.195189444444445
OR3A1,0.0,0.0,0.0
ADAM2,0.0,0.0017456222222222225,0.0017456222222222225
KRTAP5-5,0.42536094444444444,0.3565628055555556,-0.06879813888888886
MIR4462,0.0,0.0,0.0
HLA-DRB4,32.853827683333336,24.8618367,-7.991990983333334
IARS,12.17828722222222,26.51672222222222,14.338435
LOC285593,0.03685967777777778,0.0363689,-0.0004907777777777775
PTPN11,15.636283333333333,21.636794444444448,6.0005111111111145
CFP,1.2449467222222224,1.0293068888888888,-0.21563983333333359
STUB1,25.98432777777778,27.69782777777778,1.7134999999999998
ACE,8.853030555555556,8.903357777777778,0.05032722222222219
METAP2,16.814866666666667,21.82236111111111,5.007494444444443
MIR3545,0.0,0.0,0.0
LOC729732,0.39187161111111113,0.38350158888888886,-0.008370022222222273
RBM12B,2.707859444444444,3.2503561111111114,0.5424966666666675
RDH5,9.016638333333335,4.3903771111111105,-4.626261222222224
EPC1,7.878211666666666,7.079509444444445,-0.7987022222222215
OR8J1,0.0,0.0,0.0
PGAM4,0.19288788888888886,0.20988894444444442,0.01700105555555556
FAU,574.7838888888888,586.6209444444444,11.837055555555594
OAS1,55.231322222222225,40.501149999999996,-14.73017222222223
LOC100505876,10.108839999999999,11.511120555555557,1.4022805555555582
MIR921,0.0,0.0,0.0
LOC440461,0.08866916111111112,0.05550017222222222,-0.033168988888888896
TMEM154,1.2902870555555555,1.6489595555555556,0.35867250000000017
PRIM1,3.9101533333333327,6.689112222222223,2.77895888888889
NETO2,5.911349833333333,3.995189555555555,-1.9161602777777782
